,ident,com,nplanets,massbudget,massefficiency,sigmag0,md,rc,ms,metal,taugas,qest,ngi,mtr,apert
0,3.0,0.5288947660434666,12.0,5818.115137448022,0.3116847395061441,90.79333656804815,0.055999999999999994,29.539342880249023,0.8801136016845703,0.328145831823349,1644710.625,8.421395301818846,3.0,9.132650126824084,0.30000001192092896
1,5.0,2.406300150240855,13.0,31.567339467147775,0.0008609274400131211,102.43159343125014,0.11,38.9774284362793,1.075269103050232,-0.1501600593328476,1014449.0625,5.4648308753967285,1.0,17.678581108924774,0.30000001192092896
2,6.0,1.0822987370704644,9.0,5886.7472269751615,0.14716868067437905,75.74087794063331,0.12,47.34337997436523,0.8615948557853699,0.021272709593176842,1790533.125,4.412694454193115,1.0,8.262408182116392,0.30000001192092896
3,8.0,7.5033505374308564,9.0,7.884462021022945,0.00015768924042045893,62.73733748351793,0.15,58.15892791748047,1.0766584873199463,-0.282408207654953,6017040.5,4.704798221588135,0.0,7.884462021022945,0.30000001192092896
4,13.0,5.247285276196174,12.0,33.73097991615,0.0005952525867555882,178.83070031517818,0.17,36.67222213745117,1.2064448595047,-0.17403939366340634,3956707.5,3.998512744903565,1.0,8.003117206613691,0.30000001192092896
5,15.0,11.63502073264966,11.0,14.09954765071845,0.00038453311774686684,106.82475890119792,0.11,38.16754150390625,0.986002802848816,0.3886128067970276,2435405.5,5.218174934387207,0.0,14.09954765071845,0.30000001192092896
6,16.0,4.5138831789829394,28.0,14.51070531408689,0.0002560712702485922,118.54372046930463,0.17,45.0421371459961,1.2587469816207886,-0.35245949029922485,1107031.75,4.469478130340576,0.0,14.51070531408689,0.30000001192092896
7,17.0,4.093908174478372,12.0,13.813880331760341,0.0006684135644400165,35.58773804194665,0.062,49.64545059204102,0.7397308349609375,0.12186644971370696,9050091.0,7.257983207702638,0.0,13.813880331760341,0.30000001192092896
8,18.0,3.1528256550017355,4.0,0.45303266139949466,9.060653227989894e-05,15.783316512688515,0.015,36.66741561889648,0.9935557842254641,-0.2357337325811386,2729899.5,38.29852294921875,0.0,0.45303266139949466,0.30000001192092896
9,21.0,5.224114163531998,11.0,7.879426711648609,0.00034258377007167866,40.76765017696754,0.069,48.9328498840332,0.7484395503997802,-0.11295174807310104,7350033.0,6.6528844833374015,0.0,7.879426711648609,0.30000001192092896
10,22.0,3.758775619275768,27.0,8.01525295551857,0.0006498853747717758,33.50652575164773,0.037000000000000005,39.52482604980469,1.0586106777191162,0.13673268258571625,1188361.5,16.342405319213867,0.0,8.01525295551857,0.30000001192092896
11,23.0,0.14053902430930296,7.0,1818.9796950148202,0.04197645450034201,96.202484905458,0.13,43.72323989868164,0.8187181949615479,-0.006988266482949257,3987886.0,3.62162446975708,1.0,6.221401226728129,0.30000001192092896
12,24.0,0.05276728119567638,9.0,4317.593685466764,0.1177525550581845,109.07520777965988,0.11,37.771751403808594,0.7538620829582214,-0.09992839395999907,1472218.25,3.918910503387451,1.0,10.187630079854115,0.30000001192092896
13,27.0,9.796795622024497,11.0,13.761079655416905,0.00027522159310833813,136.22573996029413,0.15,39.46842956542969,0.9680908322334286,0.1544717252254486,3372165.0,3.8041913509368896,0.0,13.761079655416905,0.30000001192092896
14,29.0,5.109803123866465,13.0,14.75724684093539,0.0007257662380787897,55.30904030493498,0.061,39.50032424926758,1.0911380052566526,-0.021362880244851112,3324268.75,10.40492343902588,0.0,14.75724684093539,0.30000001192092896
15,30.0,3.3593141683389707,10.0,1.351408529052321,0.00016892606613154015,23.034847063818717,0.024,38.39253234863281,0.9784002304077148,-0.0422348752617836,1282901.75,23.45700454711914,0.0,1.351408529052321,0.30000001192092896
16,31.0,1.3846775945007204,11.0,45.67394712173612,0.0014273108475542536,86.54608385539488,0.096,39.61372756958008,0.9935493469238282,-0.03150779381394386,1439538.875,5.99191188812256,1.0,22.024345283837064,0.30000001192092896
17,32.0,10.992399885630311,8.0,7.860980195178243,0.00015721960390356488,106.684381659947,0.15,44.59939956665039,0.9153018593788147,0.034827884286642075,3509155.75,3.70393180847168,0.0,7.860980195178243,0.30000001192092896
18,35.0,0.1171307126673385,13.0,1371.6387296744351,0.0442464106346592,36.22505293640296,0.093,60.26577758789063,0.7833480834960939,-0.039112634956836714,2520550.75,5.425465106964111,1.0,13.609219744657045,0.30000001192092896
19,36.0,7.6549932969412735,8.0,19.013566544887457,0.0005704069963466237,54.20182326337026,0.1,51.08893585205078,1.1377465724945068,0.32353711128234863,4464832.0,7.034043788909912,0.0,19.013566544887457,0.30000001192092896
20,37.0,4.910402464472041,31.0,6.91437412066362,0.00039137966720737477,40.20667561445765,0.053,43.18397903442383,1.3660193681716921,-0.08728766441345216,2494020.5,15.270169258117676,0.0,6.91437412066362,0.30000001192092896
21,38.0,4.4490410963166545,16.0,7.522818467299034,0.0005786783436383873,38.00768595345026,0.039,38.1004753112793,0.9899552464485168,-0.12510091066360474,4206453.5,14.707230567932127,0.0,7.522818467299034,0.30000001192092896
